"regulator","gene_name","gene_id","effect","evidence","source","category","regulator_label","Use","regulator_id"
"ArsR","arsC","b3503","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3501"
"ArsR","arsR","b3501","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3501"
"AscG","ascB","b2716","-","STRONG","RegulonDB_TF","TF",NA,NA,"b2714"
"AscG","ascF","b2715","-","STRONG","RegulonDB_TF","TF",NA,NA,"b2714"
"AscG","htpG","b0473","-","STRONG","RegulonDB_TF","TF",NA,NA,"b2714"
"AscG","prpR","b0330","-","STRONG","RegulonDB_TF","TF",NA,NA,"b2714"
"AscG","ybiT","b0820","-","STRONG","RegulonDB_TF","TF",NA,NA,"b2714"
"AsnC","asnA","b3744","+","WEAK","RegulonDB_TF","TF",NA,NA,"b3743"
"AsnC","asnC","b3743","-","WEAK","RegulonDB_TF","TF",NA,NA,"b3743"
"AsnC","mioC","b3742","-","WEAK","RegulonDB_TF","TF",NA,NA,"b3743"
"AsnC","mnmG","b3741","-","WEAK","RegulonDB_TF","TF",NA,NA,"b3743"
"AtoC","atoA","b2222","+","STRONG","RegulonDB_TF","TF",NA,NA,"b2220"
"AtoC","atoB","b2224","+","STRONG","RegulonDB_TF","TF",NA,NA,"b2220"
"AtoC","atoD","b2221","+","STRONG","RegulonDB_TF","TF",NA,NA,"b2220"
"AtoC","atoE","b2223","+","STRONG","RegulonDB_TF","TF",NA,NA,"b2220"
"BaeR","acrD","b2470","+","STRONG","RegulonDB_TF","TF",NA,NA,"b2079"
"BaeR","baeR","b2079","+","STRONG","RegulonDB_TF","TF",NA,NA,"b2079"
"BaeR","baeS","b2078","+","STRONG","RegulonDB_TF","TF",NA,NA,"b2079"
"BaeR","mdtA","b2074","+","STRONG","RegulonDB_TF","TF",NA,NA,"b2079"
"BaeR","mdtB","b2075","+","STRONG","RegulonDB_TF","TF",NA,NA,"b2079"
"BaeR","mdtC","b2076","+","STRONG","RegulonDB_TF","TF",NA,NA,"b2079"
"BaeR","mdtD","b2077","+","STRONG","RegulonDB_TF","TF",NA,NA,"b2079"
"BaeR","spy","b1743","+","STRONG","RegulonDB_TF","TF",NA,NA,"b2079"
"BasR","csgD","b1040","+","STRONG","RegulonDB_TF","TF",NA,NA,"b4113"
"BasR","csgE","b1039","+","STRONG","RegulonDB_TF","TF",NA,NA,"b4113"
"BasR","csgF","b1038","+","STRONG","RegulonDB_TF","TF",NA,NA,"b4113"
"BasR","csgG","b1037","+","STRONG","RegulonDB_TF","TF",NA,NA,"b4113"
"BasR","cspI","b1552","+","STRONG","RegulonDB_TF","TF",NA,NA,"b4113"
"BasR","dgkA","b4042","+","STRONG","RegulonDB_TF","TF",NA,NA,"b4113"
"BasR","fimB","b4312","+","STRONG","RegulonDB_TF","TF",NA,NA,"b4113"
"BasR","hha","b0460","+","STRONG","RegulonDB_TF","TF",NA,NA,"b4113"
"BasR","putA","b1014","-","STRONG","RegulonDB_TF","TF",NA,NA,"b4113"
"BasR","qseB","b3025","+","STRONG","RegulonDB_TF","TF",NA,NA,"b4113"
"BasR","qseC","b3026","+","STRONG","RegulonDB_TF","TF",NA,NA,"b4113"
"BasR","tomB","b0461","+","STRONG","RegulonDB_TF","TF",NA,NA,"b4113"
"BasR","yrbL","b3207","-","STRONG","RegulonDB_TF","TF",NA,NA,"b4113"
"BetI","betA","b0311","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0313"
"BetI","betB","b0312","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0313"
"BetI","betI","b0313","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0313"
"BetI","betT","b0314","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0313"
"BirA","bioA","b0774","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3973"
"BirA","bioB","b0775","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3973"
"BirA","bioC","b0777","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3973"
"BirA","bioD","b0778","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3973"
"BirA","bioF","b0776","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3973"
"BluR","ariR","b1166","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1162"
"BluR","ycgZ","b1164","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1162"
"BluR","ymgA","b1165","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1162"
"BluR","ymgC","b1167","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1162"
"BolA","csgA","b1042","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0435"
"BolA","csgD","b1040","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0435"
"BolA","csgE","b1039","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0435"
"BolA","csgF","b1038","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0435"
"BolA","csgG","b1037","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0435"
"BolA","mreB","b3251","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0435"
"BolA","mreC","b3250","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0435"
"BolA","mreD","b3249","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0435"
"BtsR","aceE","b0114","-","STRONG","RegulonDB_TF","TF",NA,NA,"b2125"
"BtsR","aceF","b0115","-","STRONG","RegulonDB_TF","TF",NA,NA,"b2125"
"BtsR","btsT","b4354","+","STRONG","RegulonDB_TF","TF",NA,NA,"b2125"
"BtsR","csgA","b1042","-","STRONG","RegulonDB_TF","TF",NA,NA,"b2125"
"BtsR","csgB","b1041","-","STRONG","RegulonDB_TF","TF",NA,NA,"b2125"
"BtsR","csgC","b1043","-","STRONG","RegulonDB_TF","TF",NA,NA,"b2125"
"BtsR","csgD","b1040","-","STRONG","RegulonDB_TF","TF",NA,NA,"b2125"
"BtsR","csgE","b1039","-","STRONG","RegulonDB_TF","TF",NA,NA,"b2125"
"BtsR","csgF","b1038","-","STRONG","RegulonDB_TF","TF",NA,NA,"b2125"
"BtsR","csgG","b1037","-","STRONG","RegulonDB_TF","TF",NA,NA,"b2125"
"BtsR","cspC","b1823","-","STRONG","RegulonDB_TF","TF",NA,NA,"b2125"
"BtsR","lpd","b0116","-","STRONG","RegulonDB_TF","TF",NA,NA,"b2125"
"BtsR","mdh","b3236","-","STRONG","RegulonDB_TF","TF",NA,NA,"b2125"
"BtsR","pdhR","b0113","-","STRONG","RegulonDB_TF","TF",NA,NA,"b2125"
"BtsR","yobF","b1824","-","STRONG","RegulonDB_TF","TF",NA,NA,"b2125"
"CRP","aaeA","b3241","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","aaeB","b3240","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","aaeR","b3243","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","aaeX","b3242","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","aceA","b4015","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","aceB","b4014","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","aceE","b0114","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","aceF","b0115","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","aceK","b4016","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","acnA","b1276","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","acnB","b0118","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","acs","b4069","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","actP","b4067","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","aer","b3072","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","agaA","b3135","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","agaV","b3133","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","agaW","b3134","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","agp","b1002","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","aldA","b1415","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","aldB","b3588","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","ampD","b0110","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","ampE","b0111","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","ansB","b2957","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","araA","b0062","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","araB","b0063","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","araC","b0064","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","araD","b0061","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","araE","b2841","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","araF","b1901","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","araG","b1900","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","araH","b4460","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","arfB","b0191","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","argG","b3172","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","aroA","b0908","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","ascB","b2716","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","ascF","b2715","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","aspA","b4139","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","azuC","b4663","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","bglB","b3721","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","bglF","b3722","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","bglG","b3723","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","bhsA","b1112","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","bidA","b1593","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","btsT","b4354","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","caiA","b0039","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","caiB","b0038","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","caiC","b0037","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","caiD","b0036","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","caiE","b0035","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","caiF","b0034","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","caiT","b0040","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","cas1","b2755","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","cas2","b2754","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","cas3","b2761","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","casA","b2760","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","casB","b2759","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","casC","b2758","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","casD","b2757","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","casE","b2756","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","chbA","b1736","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","chbB","b1738","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","chbC","b1737","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","chbF","b1734","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","chbG","b1733","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","chbR","b1735","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","chiP","b0681","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","chiQ","b0682","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","chiZ","b4808","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","cirA","b2155","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","citC","b0618","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","citD","b0617","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","citE","b0616","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","citF","b0615","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","citG","b0613","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","citX","b0614","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","comR","b1111","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","cpdB","b4213","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","csgD","b1040","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","csgE","b1039","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","csgF","b1038","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","csgG","b1037","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","csiE","b2535","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","cspD","b0880","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","cspE","b0623","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","csrC","b4457","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","cstA","b0598","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","cyaA","b3806","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","cyaR","b4438","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","cyoA","b0432","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","cyoB","b0431","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","cyoC","b0430","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","cyoD","b0429","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","cyoE","b0428","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","cysG","b3368","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","dctA","b3528","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","dcuA","b4138","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","dcuB","b4123","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","dcuR","b4124","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","dgoA","b4477","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","dgoD","b4478","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","dgoK","b3693","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","dgoR","b4479","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","dgoT","b3691","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","dksA","b0145","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","dpiA","b0620","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","dpiB","b0619","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","dsdA","b2366","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","dsdX","b2365","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","ebgA","b3076","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","ebgC","b3077","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","entA","b0596","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","entB","b0595","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","entC","b0593","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","entD","b0583","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","entE","b0594","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","entH","b0597","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","epd","b2927","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","exuR","b3094","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","exuT","b3093","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","fadD","b1805","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","fadH","b3081","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","fadL","b2344","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","fbaA","b2925","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","feaB","b1385","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","feaR","b1384","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","fecA","b4291","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","fecB","b4290","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","fecC","b4289","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","fecD","b4288","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","fecE","b4287","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","fepA","b0584","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","fiu","b0805","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","fixA","b0041","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","fixB","b0042","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","fixC","b0043","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","fixX","b0044","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","flhC","b1891","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","flhD","b1892","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","focA","b0904","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","focB","b2492","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","frlA","b3370","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","frlB","b3371","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","frlC","b4474","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","frlD","b3374","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","frlR","b3375","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","fucA","b2800","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","fucI","b2802","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","fucK","b2803","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","fucO","b2799","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","fucP","b2801","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","fucR","b2805","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","fucU","b2804","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","fumA","b1612","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","fumB","b4122","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","fur","b0683","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","gabD","b2661","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","gabP","b2663","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","gabT","b2662","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","gadA","b3517","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","gadB","b1493","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","gadC","b1492","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","gadE","b3512","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","gadF","b4718","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","gadX","b3516","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","galP","b2943","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","galS","b2151","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","gapA","b1779","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","gatA","b2094","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","gatB","b2093","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","gatC","b2092","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","gatD","b2091","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","gatY","b2096","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","gatZ","b2095","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","gcd","b0124","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","gcvH","b2904","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","gcvP","b2903","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","gcvT","b2905","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","gdhA","b1761","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","glaH","b2659","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","glcC","b2980","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","glgA","b3429","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","glgC","b3430","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","glgP","b3428","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","glgS","b3049","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","glpA","b2241","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","glpB","b2242","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","glpC","b2243","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","glpD","b3426","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","glpE","b3425","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","glpF","b3927","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","glpG","b3424","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","glpK","b3926","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","glpQ","b2239","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","glpR","b3423","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","glpT","b2240","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","glpX","b3925","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","gltA","b0720","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","gltB","b3212","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","gltD","b3213","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","gltF","b3214","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","gntK","b3437","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","gntP","b4321","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","gntT","b3415","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","gntU","b4476","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","gpsA","b3608","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","grcA","b2579","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","grpE","b2614","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","guaA","b2507","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","guaB","b2508","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","gutM","b2706","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","gutQ","b2708","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","gyrA","b2231","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","hflC","b4175","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","hflK","b4174","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","hflX","b4173","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","hfq","b4172","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","hicA","b4532","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","hicB","b1438","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","hlyE","b1182","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","hofB","b0107","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","hofC","b0106","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","hofM","b3395","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","hofN","b3394","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","hofO","b3393","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","hofP","b3392","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","hpt","b0125","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","hupA","b4000","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","hupB","b0440","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","hyfA","b2481","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","hyfB","b2482","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","hyfC","b2483","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","hyfD","b2484","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","hyfE","b2485","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","hyfF","b2486","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","hyfG","b2487","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","hyfH","b2488","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
"CRP","hyfI","b2489","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357"
